customer_key,customer_id,acquisition_date,acquisition_channel_key,region
689,CUST000689,2021-04-09,1,South
690,CUST000690,2021-04-09,1,West
691,CUST000691,2021-04-09,1,South
692,CUST000692,2021-04-09,1,Midwest
693,CUST000693,2021-04-09,1,Midwest
694,CUST000694,2021-04-09,5,West
695,CUST000695,2021-04-09,1,Northeast
696,CUST000696,2021-04-09,1,Northeast
697,CUST000697,2021-04-09,4,Midwest
698,CUST000698,2021-04-09,3,West
699,CUST000699,2021-04-09,4,Midwest
700,CUST000700,2021-04-10,1,West
701,CUST000701,2021-04-10,5,West
702,CUST000702,2021-04-10,5,West
703,CUST000703,2021-04-10,5,South
704,CUST000704,2021-04-10,2,West
705,CUST000705,2021-04-10,2,West
706,CUST000706,2021-04-10,5,South
707,CUST000707,2021-04-10,1,South
708,CUST000708,2021-04-10,1,South
709,CUST000709,2021-04-10,1,West
710,CUST000710,2021-04-11,5,Northeast
711,CUST000711,2021-04-11,1,West
712,CUST000712,2021-04-11,2,West
713,CUST000713,2021-04-11,1,Midwest
714,CUST000714,2021-04-11,5,Northeast
715,CUST000715,2021-04-11,1,South
716,CUST000716,2021-04-11,5,West
717,CUST000717,2021-04-12,2,Midwest
718,CUST000718,2021-04-12,2,West
719,CUST000719,2021-04-12,2,West
720,CUST000720,2021-04-12,2,Midwest
721,CUST000721,2021-04-12,2,South
722,CUST000722,2021-04-12,3,South
723,CUST000723,2021-04-12,5,West
724,CUST000724,2021-04-12,5,South
725,CUST000725,2021-04-12,1,West
726,CUST000726,2021-04-12,1,Midwest
727,CUST000727,2021-04-12,1,Northeast
728,CUST000728,2021-04-12,1,South
729,CUST000729,2021-04-12,5,West
730,CUST000730,2021-04-13,5,South
731,CUST000731,2021-04-13,3,South
732,CUST000732,2021-04-13,2,South
733,CUST000733,2021-04-13,5,West
734,CUST000734,2021-04-14,5,Northeast
735,CUST000735,2021-04-14,2,South
736,CUST000736,2021-04-14,1,Midwest
737,CUST000737,2021-04-14,1,South
738,CUST000738,2021-04-14,2,South
739,CUST000739,2021-04-14,2,South
740,CUST000740,2021-04-14,2,Northeast
741,CUST000741,2021-04-14,5,West
742,CUST000742,2021-04-14,5,West
743,CUST000743,2021-04-15,1,Northeast
744,CUST000744,2021-04-15,1,West
745,CUST000745,2021-04-15,3,South
746,CUST000746,2021-04-15,1,West
747,CUST000747,2021-04-15,2,South
748,CUST000748,2021-04-15,1,West
749,CUST000749,2021-04-15,1,Northeast
750,CUST000750,2021-04-16,5,South
751,CUST000751,2021-04-16,1,Northeast
752,CUST000752,2021-04-16,1,South
753,CUST000753,2021-04-16,2,Midwest
754,CUST000754,2021-04-16,2,Northeast
755,CUST000755,2021-04-16,1,South
756,CUST000756,2021-04-16,1,South
757,CUST000757,2021-04-16,5,South
758,CUST000758,2021-04-17,1,South
759,CUST000759,2021-04-17,5,Midwest
760,CUST000760,2021-04-17,5,South
761,CUST000761,2021-04-17,5,Midwest
762,CUST000762,2021-04-17,4,West
763,CUST000763,2021-04-17,1,West
764,CUST000764,2021-04-17,1,Midwest
765,CUST000765,2021-04-17,3,South
766,CUST000766,2021-04-17,1,South
767,CUST000767,2021-04-17,1,West
768,CUST000768,2021-04-17,1,South
769,CUST000769,2021-04-17,1,Midwest
770,CUST000770,2021-04-17,1,Northeast
771,CUST000771,2021-04-17,1,Northeast
772,CUST000772,2021-04-18,2,South
773,CUST000773,2021-04-18,1,West
774,CUST000774,2021-04-18,5,South
775,CUST000775,2021-04-18,5,South
776,CUST000776,2021-04-18,1,Midwest
777,CUST000777,2021-04-18,1,Northeast
778,CUST000778,2021-04-18,1,West
779,CUST000779,2021-04-19,2,Midwest
780,CUST000780,2021-04-19,2,South
781,CUST000781,2021-04-19,1,Northeast
782,CUST000782,2021-04-19,1,South
783,CUST000783,2021-04-19,5,Northeast
784,CUST000784,2021-04-19,5,Northeast
785,CUST000785,2021-04-19,5,Northeast
786,CUST000786,2021-04-19,5,South
787,CUST000787,2021-04-19,1,West
788,CUST000788,2021-04-20,1,Northeast
789,CUST000789,2021-04-20,1,West
790,CUST000790,2021-04-20,2,Northeast
791,CUST000791,2021-04-20,2,South
792,CUST000792,2021-04-20,2,Midwest
793,CUST000793,2021-04-20,1,South
794,CUST000794,2021-04-20,4,Midwest
795,CUST000795,2021-04-20,4,South
796,CUST000796,2021-04-20,4,South
797,CUST000797,2021-04-20,1,Northeast
798,CUST000798,2021-04-20,5,South
799,CUST000799,2021-04-20,5,Midwest
800,CUST000800,2021-04-21,1,South
801,CUST000801,2021-04-21,1,South
802,CUST000802,2021-04-21,1,Midwest
803,CUST000803,2021-04-21,1,Midwest
804,CUST000804,2021-04-21,1,South
805,CUST000805,2021-04-21,5,Northeast
806,CUST000806,2021-04-21,5,West
807,CUST000807,2021-04-21,4,South
808,CUST000808,2021-04-21,2,Northeast
809,CUST000809,2021-04-21,2,West
810,CUST000810,2021-04-21,5,South
811,CUST000811,2021-04-22,5,South
812,CUST000812,2021-04-22,3,Northeast
813,CUST000813,2021-04-22,3,Northeast
814,CUST000814,2021-04-22,5,Northeast
815,CUST000815,2021-04-22,5,South
816,CUST000816,2021-04-22,4,West
817,CUST000817,2021-04-22,1,South
818,CUST000818,2021-04-22,1,Northeast
819,CUST000819,2021-04-22,1,South
820,CUST000820,2021-04-22,1,Northeast
821,CUST000821,2021-04-23,5,South
822,CUST000822,2021-04-23,1,South
823,CUST000823,2021-04-23,1,South
824,CUST000824,2021-04-23,5,South
825,CUST000825,2021-04-23,1,Northeast
826,CUST000826,2021-04-23,1,South
827,CUST000827,2021-04-23,1,West
828,CUST000828,2021-04-23,1,South
829,CUST000829,2021-04-24,1,Midwest
830,CUST000830,2021-04-24,5,West
831,CUST000831,2021-04-24,1,Midwest
832,CUST000832,2021-04-24,1,West
833,CUST000833,2021-04-24,1,Northeast
834,CUST000834,2021-04-24,4,South
835,CUST000835,2021-04-24,4,Midwest
836,CUST000836,2021-04-24,5,South
837,CUST000837,2021-04-24,5,Northeast
838,CUST000838,2021-04-24,5,South
839,CUST000839,2021-04-25,5,West
840,CUST000840,2021-04-25,1,Midwest
841,CUST000841,2021-04-25,1,South
842,CUST000842,2021-04-25,5,West
843,CUST000843,2021-04-25,1,South
844,CUST000844,2021-04-25,1,South
845,CUST000845,2021-04-26,5,Midwest
846,CUST000846,2021-04-26,2,South
847,CUST000847,2021-04-26,2,South
848,CUST000848,2021-04-26,5,Northeast
849,CUST000849,2021-04-26,5,South
850,CUST000850,2021-04-26,1,Northeast
851,CUST000851,2021-04-26,3,Midwest
852,CUST000852,2021-04-27,1,Midwest
853,CUST000853,2021-04-27,1,South
854,CUST000854,2021-04-27,1,Northeast
855,CUST000855,2021-04-27,5,South
856,CUST000856,2021-04-27,4,West
857,CUST000857,2021-04-27,2,South
858,CUST000858,2021-04-27,2,Midwest
859,CUST000859,2021-04-27,4,West
860,CUST000860,2021-04-27,3,Midwest
861,CUST000861,2021-04-28,1,West
862,CUST000862,2021-04-28,1,South
863,CUST000863,2021-04-28,2,Midwest
864,CUST000864,2021-04-28,5,South
865,CUST000865,2021-04-28,3,Northeast
866,CUST000866,2021-04-28,3,Northeast
867,CUST000867,2021-04-28,2,Northeast
868,CUST000868,2021-04-29,1,West
869,CUST000869,2021-04-29,5,South
870,CUST000870,2021-04-29,4,West
871,CUST000871,2021-04-29,1,West
872,CUST000872,2021-04-30,1,Northeast
873,CUST000873,2021-04-30,1,West
874,CUST000874,2021-04-30,5,West
875,CUST000875,2021-04-30,2,West
876,CUST000876,2021-05-01,4,South
877,CUST000877,2021-05-01,4,South
878,CUST000878,2021-05-01,1,Midwest
879,CUST000879,2021-05-01,2,West
880,CUST000880,2021-05-01,2,Midwest
881,CUST000881,2021-05-01,2,West
882,CUST000882,2021-05-01,5,West
883,CUST000883,2021-05-01,5,South
884,CUST000884,2021-05-01,5,Midwest
885,CUST000885,2021-05-02,5,West
886,CUST000886,2021-05-02,1,South
887,CUST000887,2021-05-02,4,South
888,CUST000888,2021-05-02,1,West
889,CUST000889,2021-05-02,5,South
890,CUST000890,2021-05-02,3,Midwest
891,CUST000891,2021-05-02,1,West
892,CUST000892,2021-05-02,5,Midwest
893,CUST000893,2021-05-02,1,South
894,CUST000894,2021-05-03,2,West
895,CUST000895,2021-05-03,1,South
896,CUST000896,2021-05-03,1,South
897,CUST000897,2021-05-03,1,West
898,CUST000898,2021-05-03,5,Midwest
899,CUST000899,2021-05-03,4,South
900,CUST000900,2021-05-04,2,Northeast
901,CUST000901,2021-05-04,2,Midwest
902,CUST000902,2021-05-04,1,South
903,CUST000903,2021-05-04,1,Northeast
904,CUST000904,2021-05-04,5,South
905,CUST000905,2021-05-05,5,West
906,CUST000906,2021-05-05,1,South
907,CUST000907,2021-05-06,5,Midwest
908,CUST000908,2021-05-06,1,Northeast
909,CUST000909,2021-05-06,4,West
910,CUST000910,2021-05-07,1,Midwest
911,CUST000911,2021-05-07,1,Midwest
912,CUST000912,2021-05-07,1,Northeast
913,CUST000913,2021-05-07,5,South
914,CUST000914,2021-05-07,5,West
915,CUST000915,2021-05-07,5,Northeast
916,CUST000916,2021-05-07,5,Midwest
917,CUST000917,2021-05-08,4,South
918,CUST000918,2021-05-08,1,Midwest
919,CUST000919,2021-05-08,2,Midwest
920,CUST000920,2021-05-08,2,South
921,CUST000921,2021-05-08,2,Northeast
922,CUST000922,2021-05-08,5,Northeast
923,CUST000923,2021-05-08,5,Northeast
924,CUST000924,2021-05-08,1,South
925,CUST000925,2021-05-08,2,Northeast
926,CUST000926,2021-05-09,1,West
927,CUST000927,2021-05-09,1,Northeast
928,CUST000928,2021-05-09,1,South
929,CUST000929,2021-05-09,1,South
930,CUST000930,2021-05-09,1,West
931,CUST000931,2021-05-09,4,West
932,CUST000932,2021-05-09,4,Midwest
933,CUST000933,2021-05-09,5,South
934,CUST000934,2021-05-09,1,Northeast
935,CUST000935,2021-05-09,5,South
936,CUST000936,2021-05-10,1,South
937,CUST000937,2021-05-10,2,South
938,CUST000938,2021-05-10,5,Midwest
939,CUST000939,2021-05-10,5,South
940,CUST000940,2021-05-10,5,Northeast
941,CUST000941,2021-05-10,1,Midwest
942,CUST000942,2021-05-11,1,Northeast
943,CUST000943,2021-05-11,1,South
944,CUST000944,2021-05-11,4,West
945,CUST000945,2021-05-11,5,West
946,CUST000946,2021-05-11,5,Midwest
947,CUST000947,2021-05-11,1,South
948,CUST000948,2021-05-11,5,South
949,CUST000949,2021-05-12,1,Northeast
950,CUST000950,2021-05-12,1,Northeast
951,CUST000951,2021-05-12,3,West
952,CUST000952,2021-05-12,1,South
953,CUST000953,2021-05-12,5,Northeast
954,CUST000954,2021-05-13,3,Midwest
955,CUST000955,2021-05-13,2,South
956,CUST000956,2021-05-13,2,South
957,CUST000957,2021-05-13,1,West
958,CUST000958,2021-05-13,1,South
959,CUST000959,2021-05-13,4,West
960,CUST000960,2021-05-13,1,South
961,CUST000961,2021-05-13,5,West
962,CUST000962,2021-05-13,5,South
963,CUST000963,2021-05-14,2,West
964,CUST000964,2021-05-14,3,South
965,CUST000965,2021-05-14,5,West
966,CUST000966,2021-05-14,5,Midwest
967,CUST000967,2021-05-14,5,West
968,CUST000968,2021-05-14,5,Midwest
969,CUST000969,2021-05-14,5,Northeast
970,CUST000970,2021-05-14,5,South
971,CUST000971,2021-05-15,2,South
972,CUST000972,2021-05-15,5,Midwest
973,CUST000973,2021-05-15,1,Midwest
974,CUST000974,2021-05-15,1,West
975,CUST000975,2021-05-15,5,Northeast
976,CUST000976,2021-05-15,5,West
977,CUST000977,2021-05-15,2,Midwest
978,CUST000978,2021-05-15,4,Northeast
979,CUST000979,2021-05-15,1,Northeast
980,CUST000980,2021-05-16,5,South
981,CUST000981,2021-05-16,5,South
982,CUST000982,2021-05-16,2,West
983,CUST000983,2021-05-16,3,Midwest
984,CUST000984,2021-05-16,3,West
985,CUST000985,2021-05-16,2,Midwest
986,CUST000986,2021-05-16,5,South
987,CUST000987,2021-05-16,1,Midwest
988,CUST000988,2021-05-16,1,South
989,CUST000989,2021-05-16,4,South
990,CUST000990,2021-05-16,1,South
991,CUST000991,2021-05-16,1,South
992,CUST000992,2021-05-16,1,South
993,CUST000993,2021-05-16,1,South
994,CUST000994,2021-05-16,1,South
995,CUST000995,2021-05-16,1,Northeast
996,CUST000996,2021-05-17,2,West
997,CUST000997,2021-05-17,2,South
998,CUST000998,2021-05-17,2,West
999,CUST000999,2021-05-17,2,South
1000,CUST001000,2021-05-17,5,South
1001,CUST001001,2021-05-17,5,South
1002,CUST001002,2021-05-17,5,South
1003,CUST001003,2021-05-17,3,South
1004,CUST001004,2021-05-18,1,South
1005,CUST001005,2021-05-18,1,West
1006,CUST001006,2021-05-18,5,South
1007,CUST001007,2021-05-18,4,West
1008,CUST001008,2021-05-18,5,South
1009,CUST001009,2021-05-18,1,West
1010,CUST001010,2021-05-18,1,Northeast
1011,CUST001011,2021-05-19,4,Midwest
1012,CUST001012,2021-05-19,2,Midwest
1013,CUST001013,2021-05-19,2,West
1014,CUST001014,2021-05-19,2,South
1015,CUST001015,2021-05-19,1,West
1016,CUST001016,2021-05-19,1,South
1017,CUST001017,2021-05-19,1,South
1018,CUST001018,2021-05-19,1,Midwest
1019,CUST001019,2021-05-19,2,West
1020,CUST001020,2021-05-20,5,West
1021,CUST001021,2021-05-20,1,West
1022,CUST001022,2021-05-20,1,Midwest
1023,CUST001023,2021-05-20,3,West
1024,CUST001024,2021-05-20,2,South
1025,CUST001025,2021-05-20,2,West
1026,CUST001026,2021-05-20,5,Midwest
1027,CUST001027,2021-05-20,1,South
1028,CUST001028,2021-05-21,2,West
1029,CUST001029,2021-05-21,4,South
1030,CUST001030,2021-05-21,1,West
1031,CUST001031,2021-05-21,1,Midwest
1032,CUST001032,2021-05-21,1,West
1033,CUST001033,2021-05-21,1,Midwest
1034,CUST001034,2021-05-22,2,Midwest
1035,CUST001035,2021-05-22,4,West
1036,CUST001036,2021-05-22,5,South
1037,CUST001037,2021-05-22,5,South
1038,CUST001038,2021-05-22,5,Northeast
1039,CUST001039,2021-05-22,4,South
1040,CUST001040,2021-05-22,1,West
1041,CUST001041,2021-05-22,1,Northeast
1042,CUST001042,2021-05-22,1,South
1043,CUST001043,2021-05-22,2,South
1044,CUST001044,2021-05-22,2,West
1045,CUST001045,2021-05-22,1,Midwest
1046,CUST001046,2021-05-22,1,Northeast
1047,CUST001047,2021-05-22,1,South
1048,CUST001048,2021-05-22,4,Northeast
1049,CUST001049,2021-05-22,1,Midwest
1050,CUST001050,2021-05-22,3,Midwest
1051,CUST001051,2021-05-23,1,West
1052,CUST001052,2021-05-23,1,Midwest
1053,CUST001053,2021-05-23,1,West
1054,CUST001054,2021-05-23,1,Northeast
1055,CUST001055,2021-05-23,1,Midwest
1056,CUST001056,2021-05-23,1,South
1057,CUST001057,2021-05-23,1,West
1058,CUST001058,2021-05-23,1,Midwest
1059,CUST001059,2021-05-23,2,West
1060,CUST001060,2021-05-23,5,South
1061,CUST001061,2021-05-23,3,Northeast
1062,CUST001062,2021-05-23,2,Midwest
1063,CUST001063,2021-05-23,3,Northeast
1064,CUST001064,2021-05-23,3,South
1065,CUST001065,2021-05-23,5,West
1066,CUST001066,2021-05-23,5,West
1067,CUST001067,2021-05-23,2,Northeast
1068,CUST001068,2021-05-23,5,West
1069,CUST001069,2021-05-24,2,West
1070,CUST001070,2021-05-24,1,South
1071,CUST001071,2021-05-24,1,West
1072,CUST001072,2021-05-24,1,West
1073,CUST001073,2021-05-24,5,South
1074,CUST001074,2021-05-25,2,South
1075,CUST001075,2021-05-25,2,Northeast
1076,CUST001076,2021-05-25,2,South
1077,CUST001077,2021-05-25,2,West
1078,CUST001078,2021-05-25,5,Midwest
1079,CUST001079,2021-05-25,1,Midwest
1080,CUST001080,2021-05-25,1,South
1081,CUST001081,2021-05-25,1,South
1082,CUST001082,2021-05-26,3,West
1083,CUST001083,2021-05-26,4,Midwest
1084,CUST001084,2021-05-26,3,South
1085,CUST001085,2021-05-26,1,South
1086,CUST001086,2021-05-26,1,Midwest
1087,CUST001087,2021-05-26,1,South
1088,CUST001088,2021-05-26,3,Northeast
1089,CUST001089,2021-05-26,2,West
1090,CUST001090,2021-05-26,2,Midwest
1091,CUST001091,2021-05-27,1,Northeast
1092,CUST001092,2021-05-27,5,Northeast
1093,CUST001093,2021-05-27,5,West
1094,CUST001094,2021-05-27,5,West
1095,CUST001095,2021-05-27,5,Northeast
1096,CUST001096,2021-05-27,1,South
1097,CUST001097,2021-05-27,2,South
1098,CUST001098,2021-05-27,2,West
1099,CUST001099,2021-05-27,1,West
1100,CUST001100,2021-05-27,1,South
1101,CUST001101,2021-05-27,1,Midwest
1102,CUST001102,2021-05-28,1,Northeast
1103,CUST001103,2021-05-28,2,South
1104,CUST001104,2021-05-28,2,Midwest
1105,CUST001105,2021-05-28,2,South
1106,CUST001106,2021-05-28,2,Midwest
1107,CUST001107,2021-05-28,1,Midwest
1108,CUST001108,2021-05-28,1,Northeast
1109,CUST001109,2021-05-28,1,Midwest
1110,CUST001110,2021-05-28,1,South
1111,CUST001111,2021-05-28,1,South
1112,CUST001112,2021-05-29,1,West
1113,CUST001113,2021-05-29,3,South
1114,CUST001114,2021-05-29,1,South
1115,CUST001115,2021-05-29,1,West
1116,CUST001116,2021-05-29,1,Northeast
1117,CUST001117,2021-05-30,5,West
1118,CUST001118,2021-05-30,5,Midwest
1119,CUST001119,2021-05-30,5,Northeast
1120,CUST001120,2021-05-30,5,West
1121,CUST001121,2021-05-30,2,Midwest
1122,CUST001122,2021-05-30,2,Northeast
1123,CUST001123,2021-05-30,1,West
1124,CUST001124,2021-05-30,1,South
1125,CUST001125,2021-05-30,1,West
1126,CUST001126,2021-05-30,1,South
1127,CUST001127,2021-05-30,1,Midwest
1128,CUST001128,2021-05-30,1,West
1129,CUST001129,2021-05-30,1,Midwest
1130,CUST001130,2021-05-31,4,Midwest
1131,CUST001131,2021-05-31,4,Northeast
1132,CUST001132,2021-05-31,5,West
1133,CUST001133,2021-05-31,1,South
1134,CUST001134,2021-05-31,1,West
1135,CUST001135,2021-05-31,1,Midwest
1136,CUST001136,2021-05-31,1,South
1137,CUST001137,2021-05-31,5,Northeast
1138,CUST001138,2021-06-01,1,Northeast
1139,CUST001139,2021-06-01,1,Northeast
1140,CUST001140,2021-06-01,1,South
1141,CUST001141,2021-06-01,1,South
1142,CUST001142,2021-06-01,2,Midwest
1143,CUST001143,2021-06-01,2,Northeast
1144,CUST001144,2021-06-01,2,Northeast
1145,CUST001145,2021-06-01,2,Midwest
1146,CUST001146,2021-06-01,1,South
1147,CUST001147,2021-06-01,3,South
1148,CUST001148,2021-06-01,1,Northeast
1149,CUST001149,2021-06-01,5,Northeast
1150,CUST001150,2021-06-01,5,South
1151,CUST001151,2021-06-02,2,South
1152,CUST001152,2021-06-02,2,Midwest
1153,CUST001153,2021-06-02,3,South
1154,CUST001154,2021-06-02,5,West
1155,CUST001155,2021-06-02,5,West
1156,CUST001156,2021-06-02,5,West
1157,CUST001157,2021-06-02,1,Northeast
1158,CUST001158,2021-06-02,1,South
1159,CUST001159,2021-06-02,1,Northeast
1160,CUST001160,2021-06-03,2,South
1161,CUST001161,2021-06-03,1,West
1162,CUST001162,2021-06-03,4,Northeast
1163,CUST001163,2021-06-03,4,Midwest
1164,CUST001164,2021-06-03,2,West
1165,CUST001165,2021-06-03,1,Midwest
1166,CUST001166,2021-06-03,1,South
1167,CUST001167,2021-06-03,5,West
1168,CUST001168,2021-06-04,5,South
1169,CUST001169,2021-06-04,5,West
1170,CUST001170,2021-06-04,1,Northeast
1171,CUST001171,2021-06-04,5,Midwest
1172,CUST001172,2021-06-04,5,Northeast
1173,CUST001173,2021-06-04,3,West
1174,CUST001174,2021-06-04,3,Midwest
1175,CUST001175,2021-06-04,5,Northeast
1176,CUST001176,2021-06-04,1,West
1177,CUST001177,2021-06-04,1,West
1178,CUST001178,2021-06-04,1,Midwest
1179,CUST001179,2021-06-04,4,Northeast
1180,CUST001180,2021-06-05,1,West
1181,CUST001181,2021-06-05,1,South
1182,CUST001182,2021-06-05,4,South
1183,CUST001183,2021-06-05,1,South
1184,CUST001184,2021-06-05,1,Midwest
1185,CUST001185,2021-06-05,1,Northeast
1186,CUST001186,2021-06-05,5,Northeast
1187,CUST001187,2021-06-05,2,Northeast
1188,CUST001188,2021-06-05,4,Northeast
1189,CUST001189,2021-06-05,4,West
1190,CUST001190,2021-06-06,5,South
1191,CUST001191,2021-06-06,2,Northeast
1192,CUST001192,2021-06-06,3,Northeast
1193,CUST001193,2021-06-06,1,West
1194,CUST001194,2021-06-06,1,Northeast
1195,CUST001195,2021-06-06,1,Midwest
1196,CUST001196,2021-06-06,1,South
1197,CUST001197,2021-06-06,3,Midwest
1198,CUST001198,2021-06-07,5,Midwest
1199,CUST001199,2021-06-07,1,West
1200,CUST001200,2021-06-07,1,Midwest
1201,CUST001201,2021-06-07,1,South
1202,CUST001202,2021-06-07,4,Midwest
1203,CUST001203,2021-06-07,2,Midwest
1204,CUST001204,2021-06-07,1,Northeast
1205,CUST001205,2021-06-07,5,Northeast
1206,CUST001206,2021-06-07,5,South
1207,CUST001207,2021-06-07,2,West
1208,CUST001208,2021-06-07,2,Midwest
1209,CUST001209,2021-06-07,5,West
1210,CUST001210,2021-06-08,1,Northeast
1211,CUST001211,2021-06-08,5,South
1212,CUST001212,2021-06-08,5,West
1213,CUST001213,2021-06-08,5,Midwest
1214,CUST001214,2021-06-08,1,Northeast
1215,CUST001215,2021-06-08,1,Northeast
1216,CUST001216,2021-06-08,1,Midwest
1217,CUST001217,2021-06-08,1,West
1218,CUST001218,2021-06-08,2,Northeast
1219,CUST001219,2021-06-08,2,Northeast
1220,CUST001220,2021-06-08,2,Northeast
1221,CUST001221,2021-06-08,5,Midwest
1222,CUST001222,2021-06-08,1,West
1223,CUST001223,2021-06-09,3,South
1224,CUST001224,2021-06-09,1,Midwest
1225,CUST001225,2021-06-09,1,Midwest
1226,CUST001226,2021-06-09,1,Northeast
1227,CUST001227,2021-06-09,2,South
1228,CUST001228,2021-06-09,2,South
1229,CUST001229,2021-06-09,2,Midwest
1230,CUST001230,2021-06-09,2,South
1231,CUST001231,2021-06-09,5,West
1232,CUST001232,2021-06-10,1,Northeast
1233,CUST001233,2021-06-10,1,Midwest
1234,CUST001234,2021-06-10,2,West
1235,CUST001235,2021-06-10,5,South
1236,CUST001236,2021-06-10,2,South
1237,CUST001237,2021-06-10,2,South
1238,CUST001238,2021-06-10,5,South
1239,CUST001239,2021-06-10,2,West
1240,CUST001240,2021-06-10,2,West
1241,CUST001241,2021-06-11,1,West
1242,CUST001242,2021-06-11,1,Midwest
1243,CUST001243,2021-06-11,5,South
1244,CUST001244,2021-06-11,1,West
1245,CUST001245,2021-06-11,2,Midwest
1246,CUST001246,2021-06-11,2,Northeast
1247,CUST001247,2021-06-11,2,South
1248,CUST001248,2021-06-11,2,Northeast
1249,CUST001249,2021-06-11,5,Midwest
1250,CUST001250,2021-06-11,5,Northeast
1251,CUST001251,2021-06-12,5,West
1252,CUST001252,2021-06-12,2,South
1253,CUST001253,2021-06-12,2,South
1254,CUST001254,2021-06-12,2,South
1255,CUST001255,2021-06-12,4,South
1256,CUST001256,2021-06-12,5,Northeast
1257,CUST001257,2021-06-12,5,Midwest
1258,CUST001258,2021-06-12,1,Midwest
1259,CUST001259,2021-06-12,4,South
1260,CUST001260,2021-06-12,5,West
1261,CUST001261,2021-06-12,1,South
1262,CUST001262,2021-06-12,1,South
1263,CUST001263,2021-06-12,1,West
1264,CUST001264,2021-06-13,5,West
1265,CUST001265,2021-06-13,5,West
1266,CUST001266,2021-06-13,1,Northeast
1267,CUST001267,2021-06-13,1,South
1268,CUST001268,2021-06-14,1,Northeast
1269,CUST001269,2021-06-14,1,Midwest
1270,CUST001270,2021-06-14,4,Northeast
1271,CUST001271,2021-06-14,5,Northeast
1272,CUST001272,2021-06-14,5,South
1273,CUST001273,2021-06-14,3,West
1274,CUST001274,2021-06-15,1,South
1275,CUST001275,2021-06-15,1,South
1276,CUST001276,2021-06-15,3,Midwest
1277,CUST001277,2021-06-15,5,West
1278,CUST001278,2021-06-15,1,West
1279,CUST001279,2021-06-15,5,South
1280,CUST001280,2021-06-15,5,West
