date_key,channel_key,impressions,clicks,spend,conversions
20230401,1,25503,297,233.01,6
20230402,1,11249,127,92.22,2
20230403,1,13221,155,130.6,3
20230404,1,8826,107,103.54,2
20230405,1,24984,285,241.26,6
20230406,1,24326,299,269.0,7
20230407,1,15203,164,168.73,3
20230408,1,14974,187,164.98,4
20230409,1,20632,240,192.85,5
20230410,1,18787,218,177.08,5
20230411,1,21592,241,206.28,5
20230412,1,21651,234,190.03,5
20230413,1,35153,370,302.85,8
20230414,1,17281,192,177.68,4
20230415,1,28058,338,314.36,7
20230416,1,21411,235,176.48,6
20230417,1,15669,166,133.25,3
20230418,1,31798,350,288.58,7
20230419,1,9421,107,96.48,2
20230420,1,21612,246,231.22,6
20230421,1,23071,266,282.89,6
20230422,1,23220,287,237.33,8
20230423,1,20048,251,208.5,5
20230424,1,11298,148,133.47,3
20230425,1,21644,228,185.12,6
20230426,1,19674,217,183.78,5
20230427,1,12886,156,129.69,3
20230428,1,21070,238,166.03,5
20230429,1,13910,170,147.08,4
20230430,1,12341,145,123.14,3
20230501,1,18266,233,221.88,6
20230502,1,5101,63,54.59,1
20230503,1,9626,119,92.71,2
20230504,1,18206,206,173.53,4
20230505,1,26803,309,224.61,7
20230506,1,22048,251,195.87,5
20230507,1,24265,257,232.99,6
20230508,1,19666,249,210.02,6
20230509,1,20875,253,234.81,6
20230510,1,16299,185,136.16,4
20230511,1,15164,190,160.27,4
20230512,1,19095,213,176.89,5
20230513,1,18027,187,174.45,4
20230514,1,22108,272,247.25,7
20230515,1,6434,69,62.4,1
20230516,1,9963,114,111.72,2
20230517,1,20562,241,202.39,6
20230518,1,11312,134,128.94,3
20230519,1,9772,119,94.45,2
20230520,1,12602,151,119.47,3
20230521,1,20656,247,226.73,6
20230522,1,27737,306,234.94,7
20230523,1,6965,82,73.98,1
20230524,1,6909,73,63.8,1
20230525,1,17560,223,210.23,5
20230526,1,37164,395,340.41,9
20230527,1,17664,200,173.72,4
20230528,1,35865,383,345.38,10
20230529,1,23505,260,213.76,5
20230530,1,12366,143,117.17,3
20230531,1,9739,109,98.6,2
20230601,1,9780,121,104.73,3
20230602,1,18277,214,180.0,5
20230603,1,31250,351,302.43,8
20230604,1,28285,324,319.04,9
20230605,1,13042,162,136.01,3
20230606,1,9844,120,100.3,2
20230607,1,20965,226,170.91,5
20230608,1,20580,228,197.7,5
20230609,1,12382,147,134.65,3
20230610,1,27325,322,299.28,7
20230611,1,20035,217,190.18,5
20230612,1,22629,273,256.23,5
20230613,1,13721,150,138.65,3
20230614,1,14597,182,173.06,4
20230615,1,10840,129,121.83,3
20230616,1,23769,256,253.24,6
20230617,1,12181,136,116.71,3
20230618,1,27528,307,240.53,7
20230619,1,23037,268,246.02,6
20230620,1,20913,238,220.71,6
20230621,1,6974,75,74.05,1
20230622,1,13688,145,139.75,3
20230623,1,22182,264,269.07,5
20230624,1,28856,338,310.24,7
20230625,1,28398,329,292.71,9
20230626,1,18121,212,165.4,4
20230627,1,21822,242,216.79,6
20230628,1,10056,117,97.77,2
20230629,1,14180,190,168.83,4
20230630,1,21144,261,228.92,5
20230701,1,17603,199,180.59,4
20230702,1,17945,200,173.59,5
20230703,1,28083,272,256.68,6
20230704,1,12644,155,109.36,3
20230705,1,21408,258,229.61,5
20230706,1,15550,173,167.16,4
20230707,1,17352,183,186.58,4
20230708,1,14177,152,140.84,3
20230709,1,19407,229,229.64,6
20230710,1,25555,292,259.13,7
20230711,1,9772,117,102.62,2
20230712,1,14553,168,153.38,3
20230713,1,4356,53,46.84,1
20230714,1,6986,82,67.67,1
20230715,1,46582,562,473.59,12
20230716,1,27456,278,223.73,5
20230717,1,18016,192,175.91,4
20230718,1,13629,153,134.88,3
20230719,1,36845,451,385.19,9
20230720,1,12226,157,131.55,3
20230721,1,24918,283,259.61,6
20230722,1,17911,198,185.67,4
20230723,1,11474,117,94.07,2
20230724,1,23272,281,223.06,6
20230725,1,3156,35,33.64,0
20230726,1,18630,255,201.07,6
20230727,1,18518,203,186.47,4
20230728,1,21691,282,283.08,7
20230729,1,27457,329,330.57,8
20230730,1,20057,216,201.78,5
20230731,1,17479,203,189.4,6
20230801,1,8671,104,110.21,2
20230802,1,33374,377,275.72,8
20230803,1,30070,362,308.07,9
20230804,1,10648,128,120.9,2
20230805,1,27146,322,277.16,8
20230806,1,34377,393,383.13,8
20230807,1,51862,553,487.03,12
20230808,1,17563,200,179.11,4
20230809,1,13149,152,131.76,3
20230810,1,17027,174,147.34,4
20230811,1,29433,340,288.35,8
20230812,1,26216,298,269.34,7
20230813,1,21274,225,186.98,5
20230814,1,14459,162,154.98,3
20230815,1,22823,256,239.31,6
20230816,1,21357,274,265.0,7
20230817,1,16671,193,156.0,4
20230818,1,21882,266,205.91,6
20230819,1,18163,206,182.61,5
20230820,1,23222,237,265.59,5
20230821,1,18926,225,220.92,5
20230822,1,25239,277,235.29,6
20230823,1,33876,379,347.77,9
20230824,1,19692,211,198.93,4
20230825,1,14570,167,133.28,3
20230826,1,16032,195,193.72,4
20230827,1,10112,122,106.84,3
20230828,1,13869,174,153.81,4
20230829,1,11619,147,130.55,3
20230830,1,24984,252,245.74,6
20230831,1,26380,280,234.63,6
20230901,1,20238,207,160.45,5
20230902,1,29816,353,322.83,8
20230903,1,38050,416,314.91,10
20230904,1,21327,236,204.92,5
20230905,1,16805,189,185.08,4
20230906,1,24106,281,262.69,6
20230907,1,24953,260,252.22,6
20230908,1,16192,171,159.89,4
20230909,1,29943,341,368.77,9
20230910,1,12424,152,129.14,3
20230911,1,5630,64,58.89,1
20230912,1,13819,150,129.34,3
20230913,1,16493,165,159.46,3
20230914,1,26227,316,280.54,8
20230915,1,19842,216,221.58,5
20230916,1,19964,212,181.2,5
20230917,1,24752,254,254.36,6
20230918,1,24444,255,238.77,5
20230919,1,19099,205,182.59,4
20230920,1,12135,136,126.66,3
20230921,1,31970,338,309.08,7
20230922,1,15661,180,165.66,4
20230923,1,31971,358,314.97,9
20230924,1,19564,254,215.25,5
20230925,1,24374,250,217.7,7
20230926,1,27550,316,247.26,7
20230927,1,15422,177,169.49,3
20230928,1,19297,206,167.12,4
20230929,1,35903,410,360.96,11
20230930,1,18756,223,210.38,6
20231001,1,31094,355,340.51,9
20231002,1,18244,225,175.4,5
20231003,1,16670,166,148.28,4
20231004,1,16965,183,170.84,4
20231005,1,11699,145,130.8,3
20231006,1,25040,300,300.36,7
20231007,1,31839,373,314.16,9
20231008,1,35379,432,329.66,9
20231009,1,13754,139,133.65,3
20231010,1,11858,141,121.76,3
20231011,1,10346,125,97.86,2
20231012,1,18634,203,180.38,4
20231013,1,13944,185,183.31,4
20231014,1,30181,346,281.92,7
20231015,1,20440,203,220.42,4
20231016,1,26319,305,256.74,8
20231017,1,11986,130,118.06,2
20231018,1,1976,24,19.6,0
20231019,1,32820,384,347.2,8
20231020,1,22800,249,222.42,6
20231021,1,19215,238,190.75,5
20231022,1,26309,315,356.48,7
20231023,1,16997,183,158.53,3
20231024,1,15164,170,147.36,3
20231025,1,19283,225,219.77,5
20231026,1,20424,226,235.85,5
20231027,1,26705,296,293.13,7
20231028,1,20385,231,189.79,5
20231029,1,33381,354,325.48,8
20231030,1,20432,202,156.89,4
20231031,1,27649,317,308.1,7
20231101,1,35696,358,284.24,7
20231102,1,26867,286,242.89,8
20231103,1,38690,393,355.56,8
20231104,1,21697,222,208.55,5
20231105,1,33660,390,346.34,9
20231106,1,26027,290,296.82,6
20231107,1,41919,466,447.19,11
20231108,1,53011,553,527.54,13
20231109,1,30042,326,268.01,6
20231110,1,19059,220,228.85,5
20231111,1,35649,401,341.05,7
20231112,1,29781,353,368.3,9
20231113,1,36476,436,464.88,11
20231114,1,27364,304,288.02,7
20231115,1,17540,177,174.99,3
20231116,1,24222,261,185.54,4
20231117,1,26856,301,269.44,7
20231118,1,36992,398,395.24,14
20231119,1,41968,444,434.68,11
20231120,1,30929,350,288.86,8
20231121,1,22476,293,260.36,6
20231122,1,51460,563,418.65,12
20231123,1,22109,249,234.47,6
20231124,1,52354,545,426.77,11
20231125,1,53078,644,642.1,13
20231126,1,35480,421,421.17,8
20231127,1,34532,408,357.96,10
20231128,1,16376,200,189.88,4
20231129,1,30995,340,304.33,7
20231130,1,24524,271,251.94,6
20231201,1,37300,465,387.0,9
20231202,1,29783,348,333.7,7
20231203,1,52410,516,413.12,11
20231204,1,37206,430,338.93,8
20231205,1,30759,334,301.81,7
20231206,1,30931,367,329.28,7
20231207,1,16146,186,173.42,4
20231208,1,30618,310,269.1,7
20231209,1,31697,362,384.6,7
20231210,1,31549,359,332.26,8
20231211,1,12977,149,139.04,3
20231212,1,27435,319,296.33,6
20231213,1,32802,403,399.42,9
20231214,1,16505,190,182.61,4
20231215,1,38156,429,406.6,11
20231216,1,19124,230,223.41,5
20231217,1,18222,234,185.4,4
20231218,1,10458,124,98.32,2
20231219,1,23941,272,247.93,6
20231220,1,21711,250,225.28,5
20231221,1,17995,205,196.87,4
20231222,1,22353,251,230.8,6
20231223,1,16679,213,205.17,5
20231224,1,29104,312,259.14,6
20231225,1,27630,332,304.49,7
20231226,1,21392,238,196.33,5
20231227,1,30130,309,292.6,6
20231228,1,25630,284,224.76,5
20231229,1,37811,410,387.7,9
20231230,1,18710,217,177.09,4
20231231,1,11808,133,118.35,2
20240101,1,7500,79,78.28,1
20240102,1,8830,108,101.11,2
20240103,1,11628,139,112.42,3
20240104,1,12426,153,133.27,3
20240105,1,24133,274,223.63,5
20240106,1,1880,21,16.61,0
20240107,1,26215,306,285.06,7
20240108,1,16563,179,172.95,4
20240109,1,19158,216,205.84,6
20240110,1,22949,254,245.71,5
20240111,1,33480,343,315.96,6
20240112,1,14466,163,146.88,3
20240113,1,14052,153,129.45,3
20240114,1,13615,150,133.7,3
20240115,1,17770,203,168.74,4
20240116,1,10197,123,106.41,2
20240117,1,18740,199,184.75,4
20240118,1,7307,80,73.35,1
20240119,1,19589,209,247.43,5
20240120,1,9599,102,84.54,2
20240121,1,30717,331,303.34,7
20240122,1,6072,67,55.05,1
20240123,1,6227,72,64.29,1
20240124,1,20389,232,208.67,5
20240125,1,21766,228,225.89,5
20240126,1,16169,195,174.4,4
20240127,1,22951,271,247.05,6
20240128,1,11828,125,111.57,2
20240129,1,13579,163,135.01,3
20240130,1,9232,105,92.03,2
20240131,1,6065,67,60.43,1
20240201,1,19050,217,202.67,4
20240202,1,10871,121,116.97,2
20240203,1,12330,142,129.6,3
20240204,1,28128,317,288.37,7
20240205,1,10349,113,91.67,2
20240206,1,1622,16,15.79,0
20240207,1,17309,199,175.28,4
20240208,1,23231,253,249.12,6
20240209,1,10285,120,123.76,3
20240210,1,10994,126,115.47,3
20240211,1,41366,451,386.34,10
20240212,1,18673,221,205.11,5
20240213,1,24496,276,263.8,6
20240214,1,20823,234,212.09,5
20240215,1,19032,210,186.48,4
20240216,1,10970,135,131.86,3
20240217,1,12762,136,131.59,3
20240218,1,22186,242,219.25,5
20240219,1,24603,254,207.49,5
20240220,1,22905,266,257.46,6
20240221,1,17886,192,167.96,3
20240222,1,10273,111,105.42,2
20240223,1,14202,153,144.37,3
20240224,1,22146,247,198.04,5
20240225,1,15136,156,146.37,4
20240226,1,22041,214,208.6,5
20240227,1,11563,132,130.11,3
20240228,1,3680,36,34.24,0
20240229,1,19424,227,181.11,5
20240301,1,5250,64,66.41,1
20240302,1,27568,303,292.66,6
20240303,1,23754,285,242.25,6
20240304,1,17057,189,165.61,4
20240305,1,28496,348,331.6,8
20240306,1,18344,198,195.48,4
20240307,1,13092,126,113.34,2
20240308,1,9967,110,109.79,2
20240309,1,23444,288,233.47,7
20240310,1,47256,541,466.3,11
20240311,1,5769,62,49.03,1
20240312,1,6635,75,65.33,1
20240313,1,23667,278,293.92,5
20240314,1,6078,67,73.55,1
20240315,1,4781,62,59.03,1
20240316,1,33339,358,319.07,8
20240317,1,27972,329,303.51,7
20240318,1,23983,278,270.84,6
20240319,1,21947,233,192.77,4
20240320,1,12417,134,119.81,3
20240321,1,22778,268,282.48,6
20240322,1,12451,139,120.09,3
20240323,1,15232,172,152.45,3
20240324,1,33801,339,319.57,7
20240325,1,14949,172,165.36,4
20240326,1,25861,291,260.31,5
20240327,1,5265,58,55.23,1
20240328,1,28233,319,315.64,6
20240329,1,14925,161,177.29,3
20240330,1,16498,176,163.91,3
20240331,1,14872,162,151.89,3
20240401,1,17493,188,200.29,4
20240402,1,19773,249,224.95,4
20240403,1,14741,172,145.71,3
20240404,1,23796,248,239.0,5
20240405,1,5770,72,74.13,1
20240406,1,22586,243,235.63,6
20240407,1,29747,329,307.99,7
20240408,1,21632,252,211.8,5
20240409,1,17437,171,160.43,3
20240410,1,26195,285,297.45,6
20240411,1,19792,211,180.22,5
20240412,1,9849,110,102.32,2
20240413,1,15694,177,162.25,4
20240414,1,23593,259,231.19,6
20240415,1,12790,140,135.03,3
20240416,1,9784,115,112.55,2
20240417,1,9799,110,108.08,2
20240418,1,13937,154,134.57,3
20240419,1,20595,229,189.81,5
20240420,1,24792,305,294.77,7
20240421,1,21289,237,215.92,4
20240422,1,26027,278,305.13,6
20240423,1,22907,225,247.74,4
20240424,1,21970,222,247.32,4
20240425,1,17466,187,164.91,4
20240426,1,37850,414,411.05,8
20240427,1,46117,491,499.96,11
20240428,1,21441,241,242.54,5
20240429,1,26421,281,259.51,6
20240430,1,11233,117,122.69,2
20240501,1,9288,106,100.23,2
20240502,1,8960,107,102.83,2
20240503,1,24390,251,211.31,5
20240504,1,32263,360,360.48,7
20240505,1,38238,375,348.97,8
20240506,1,27827,280,276.04,6
20240507,1,28370,301,292.17,7
20240508,1,26522,312,300.93,6
20240509,1,28704,301,285.9,6
20240510,1,7360,77,77.94,1
20240511,1,26434,291,272.59,6
20240512,1,18351,202,170.93,3
20240513,1,11359,119,118.65,2
20240514,1,13259,164,146.39,3
20240515,1,34430,372,319.28,7
20240516,1,24974,276,242.22,6
20240517,1,39857,427,416.14,9
20240518,1,39053,440,416.28,11
20240519,1,33770,399,321.09,8
20240520,1,11302,137,127.24,2
20240521,1,28059,294,307.89,6
20240522,1,24412,286,263.41,5
20240523,1,24266,275,259.04,6
20240524,1,9636,112,115.98,2
20240525,1,9357,102,103.5,2
20240526,1,30449,330,341.87,8
20240527,1,10008,116,88.92,2
20240528,1,14738,171,188.07,3
20240529,1,15872,191,191.86,4
20240530,1,9021,100,116.0,2
20240531,1,29315,319,286.93,6
20240601,1,25297,239,198.66,5
20240602,1,23542,234,224.45,4
20240603,1,17585,188,176.28,4
20240604,1,11420,117,118.31,2
20240605,1,19667,226,236.22,4
20240606,1,9096,92,87.55,1
20240607,1,2355,25,23.71,0
20240608,1,43517,463,463.51,10
20240609,1,29770,350,329.13,7
20240610,1,24944,263,245.56,5
20240611,1,17268,194,202.46,4
20240612,1,18443,204,216.33,5
20240613,1,29378,339,355.32,7
20240614,1,26346,303,287.08,6
20240615,1,26318,287,232.41,6
20240616,1,24726,244,232.13,5
20240617,1,22278,240,217.31,4
20240618,1,24658,269,255.66,5
20240619,1,39425,438,399.62,9
20240620,1,20199,211,202.3,4
20240621,1,16423,192,169.88,4
20240622,1,21237,232,201.39,5
20240623,1,26337,272,288.76,5
20240624,1,37678,400,356.91,9
20240625,1,16981,208,200.85,4
20240626,1,8280,94,97.58,2
20240627,1,15410,179,185.25,3
20240628,1,18155,186,190.95,4
20240629,1,25328,265,262.23,7
20240630,1,11084,116,118.15,2
20240701,1,14335,158,169.78,3
20240702,1,36529,394,393.62,8
20240703,1,11529,122,101.52,2
20240704,1,22138,236,218.15,4
20240705,1,22142,230,235.16,5
20240706,1,15776,170,156.21,3
20240707,1,28858,336,369.64,7
20240708,1,12972,129,124.29,2
20240709,1,20060,223,216.91,5
20240710,1,24607,291,307.4,6
20240711,1,17649,190,180.69,3
20240712,1,25136,265,259.82,6
20240713,1,13476,155,161.69,3
20240714,1,36858,378,325.08,8
20240715,1,31575,343,325.07,8
20240716,1,12331,126,130.42,2
20240717,1,31172,303,295.15,5
20240718,1,16428,177,193.14,4
20240719,1,22029,222,189.82,4
20240720,1,26975,293,248.15,6
20240721,1,22461,261,269.55,5
20240722,1,24619,299,310.49,5
20240723,1,11624,127,121.19,2
20240724,1,15933,184,184.34,3
20240725,1,31103,346,356.58,7
20240726,1,11495,122,110.84,2
20240727,1,26567,257,235.62,6
20240728,1,19968,239,235.37,4
20240729,1,28550,291,303.68,7
20240730,1,12975,153,135.74,3
20240731,1,18560,208,199.4,4
20240801,1,38504,394,376.22,7
20240802,1,40712,450,452.21,8
20240803,1,19793,244,237.39,5
20240804,1,22285,265,247.31,5
20240805,1,22635,238,255.68,5
20240806,1,21563,224,209.23,4
20240807,1,31452,343,325.93,6
20240808,1,33640,361,309.36,7
20240809,1,28595,333,306.43,6
20240810,1,36462,413,419.7,9
20240811,1,33308,326,325.86,7
20240812,1,32333,360,368.15,7
20240813,1,19506,209,212.89,4
20240814,1,31697,344,397.08,7
20240815,1,36397,400,368.04,7
20240816,1,20460,238,203.9,4
20240817,1,30669,352,315.57,7
20240818,1,37116,384,354.49,9
20240819,1,19291,208,187.71,4
20240820,1,27442,289,284.82,6
20240821,1,39269,384,414.38,9
20240822,1,33505,360,398.29,7
20240823,1,16392,198,201.9,4
20240824,1,36693,358,415.43,7
20240825,1,48171,520,494.91,12
20240826,1,21258,229,197.01,4
20240827,1,11278,124,131.65,2
20240828,1,8432,86,72.48,1
20240829,1,33372,331,304.88,7
20240830,1,19810,197,201.44,4
20240831,1,29320,343,333.35,6
20240901,1,24164,246,237.07,4
20240902,1,10784,113,101.06,2
20240903,1,16736,205,201.0,4
20240904,1,7068,73,77.26,1
20240905,1,18155,200,196.79,3
20240906,1,17301,199,182.95,4
20240907,1,16133,185,164.21,4
20240908,1,36048,359,330.52,8
20240909,1,13451,139,141.23,3
20240910,1,35150,386,389.95,8
20240911,1,17595,213,196.37,4
20240912,1,16020,165,136.21,3
20240913,1,7167,75,76.12,1
20240914,1,39539,437,400.29,9
20240915,1,23963,268,278.48,5
20240916,1,25305,284,263.25,6
20240917,1,16505,169,153.65,3
20240918,1,56937,594,591.45,12
20240919,1,14391,157,186.19,3
20240920,1,25571,297,310.31,6
20240921,1,48431,514,511.56,11
20240922,1,20651,222,225.49,5
20240923,1,27371,277,237.32,5
20240924,1,30746,370,333.67,8
20240925,1,22377,243,195.9,4
20240926,1,7058,81,91.62,1
20240927,1,29326,316,352.6,7
20240928,1,20445,221,225.07,4
20240929,1,40805,401,400.13,9
20240930,1,71431,675,588.51,14
20241001,1,8284,96,92.88,1
20241002,1,13335,144,164.04,2
20241003,1,17003,185,184.54,3
20241004,1,39523,394,371.86,7
20241005,1,35769,364,312.52,7
20241006,1,32931,377,416.51,6
20241007,1,28771,343,337.51,7
20241008,1,10343,107,91.63,1
20241009,1,18698,209,191.7,4
20241010,1,36655,398,355.59,8
20241011,1,42794,456,447.2,9
20241012,1,29768,357,359.14,7
20241013,1,18100,189,179.66,3
20241014,1,32447,375,395.78,8
20241015,1,39454,433,431.62,8
20241016,1,24080,258,278.27,5
20241017,1,19925,232,223.07,4
20241018,1,12374,135,170.44,2
20241019,1,31056,331,313.67,8
20241020,1,45692,532,491.01,11
20241021,1,30301,350,319.98,7
20241022,1,20406,235,229.19,4
20241023,1,40074,340,294.63,6
20241024,1,32368,356,362.41,8
20241025,1,29039,315,268.73,5
20241026,1,42859,458,461.46,9
20241027,1,23681,263,234.63,5
20241028,1,28601,311,300.29,5
20241029,1,32742,365,381.14,6
20241030,1,26588,280,335.01,5
20241031,1,20501,240,218.74,5
20241101,1,19624,220,216.3,4
20241102,1,29590,327,307.22,7
20241103,1,26595,293,271.98,6
20241104,1,24427,280,263.71,5
20241105,1,42048,478,508.77,12
20241106,1,12620,134,128.15,2
20241107,1,37115,421,502.71,9
20241108,1,57226,618,637.38,13
20241109,1,32449,389,358.2,9
20241110,1,45306,517,501.13,10
20241111,1,47625,490,458.81,9
20241112,1,23609,290,308.54,6
20241113,1,43236,407,356.32,7
20241114,1,42277,469,420.25,10
20241115,1,47076,482,459.12,10
20241116,1,51548,616,649.66,12
20241117,1,67741,734,809.16,16
20241118,1,36464,371,414.12,6
20241119,1,37810,397,413.63,8
20241120,1,35910,367,364.04,7
20241121,1,31991,335,356.97,8
20241122,1,44281,463,422.4,9
20241123,1,53765,548,473.33,10
20241124,1,59253,642,665.53,11
20241125,1,23093,252,232.73,5
20241126,1,34963,351,349.3,6
20241127,1,26227,253,256.13,4
20241128,1,31691,344,351.74,7
20241129,1,33279,366,395.36,8
20241130,1,27858,310,332.17,6
20241201,1,44516,490,498.52,10
20241202,1,39397,461,446.09,9
20241203,1,28490,322,325.35,6
20241204,1,14559,182,173.83,3
20241205,1,14198,182,180.21,3
20241206,1,21408,205,254.27,4
20241207,1,62089,579,590.16,12
20241208,1,60472,643,669.96,12
20241209,1,23625,259,245.93,5
20241210,1,21349,226,246.69,4
20241211,1,26327,292,312.05,5
20241212,1,23422,245,262.26,4
20241213,1,49136,501,512.5,11
20241214,1,21386,220,240.17,5
20241215,1,32192,338,376.64,6
20241216,1,22727,254,261.08,5
20241217,1,19094,197,196.95,3
20241218,1,26344,275,297.49,5
20241219,1,34215,376,352.69,8
20241220,1,23827,250,237.59,4
20241221,1,38143,433,434.53,8
20241222,1,34943,351,307.62,6
20241223,1,20981,208,224.52,4
20241224,1,9161,99,92.56,1
20241225,1,22906,249,241.4,5
20241226,1,22936,231,229.42,4
20241227,1,33400,384,388.98,7
20241228,1,46794,557,547.09,12
20241229,1,49063,501,503.42,10
20241230,1,17513,203,203.83,4
20241231,1,53111,488,475.22,9
20250101,1,12384,140,132.48,2
20250102,1,16493,166,182.61,3
20250103,1,10504,118,100.39,2
20250104,1,27901,279,277.11,5
20250105,1,24838,262,255.28,4
20250106,1,17546,177,185.22,3
20250107,1,21620,226,203.17,4
20250108,1,16419,194,188.5,3
20250109,1,23486,247,247.73,5
20250110,1,30219,363,400.64,7
20250111,1,11025,114,118.29,2
20250112,1,31112,360,331.79,7
20250113,1,20947,201,196.19,4
20250114,1,20583,214,232.78,4
20250115,1,19725,202,186.13,3
20250116,1,14488,168,169.41,3
20250117,1,3368,36,36.16,0
20250118,1,50506,471,463.19,10
20250119,1,31219,305,384.43,5
20250120,1,16090,160,156.9,3
20250121,1,16913,189,198.63,3
20250122,1,8389,93,88.5,1
20250123,1,12050,125,132.62,2
20250124,1,24661,252,274.74,5
20250125,1,22862,252,244.37,5
20250126,1,30308,299,302.64,6
20250127,1,20001,217,205.67,4
20250128,1,16586,179,166.54,3
20250129,1,15992,166,182.92,4
20250130,1,8977,97,94.07,1
20250131,1,27134,288,241.29,5
20250201,1,24478,266,311.92,6
20250202,1,24552,239,228.31,5
20250203,1,29890,327,326.17,7
20250204,1,21940,246,285.26,5
20250205,1,22893,246,247.75,4
20250206,1,9518,104,104.37,2
20250207,1,34390,360,332.46,7
20250208,1,23752,264,236.29,6
20250209,1,25531,270,271.3,4
20250210,1,34684,341,358.32,7
20250211,1,6509,72,75.17,1
20250212,1,16342,156,153.49,3
20250213,1,20452,219,223.94,4
20250214,1,21485,221,194.4,4
20250215,1,28013,287,303.94,5
20250216,1,20128,214,221.75,4
20250217,1,13389,135,161.76,2
20250218,1,8204,89,91.28,1
20250219,1,16108,170,161.51,3
20250220,1,43123,437,445.27,9
20250221,1,31860,363,361.23,6
20250222,1,29315,312,330.99,6
20250223,1,19328,211,216.41,5
20250224,1,25433,291,269.57,6
20250225,1,21437,245,219.64,3
20250226,1,20867,227,237.0,4
20250227,1,32378,334,382.57,7
20250228,1,32781,316,325.53,6
20250301,1,39596,421,459.94,8
20250302,1,23367,262,291.46,5
20250303,1,20142,216,225.87,4
20250304,1,28466,243,233.18,4
20250305,1,21344,236,246.39,5
20250306,1,25414,282,318.71,5
20250307,1,22516,232,248.52,4
20250308,1,26952,300,326.98,6
20250309,1,47379,516,511.02,9
20250310,1,26630,268,271.21,5
20250311,1,36585,414,421.4,8
20250312,1,19556,190,194.35,4
