order_line_key,order_id,date_key,customer_key,product_key,channel_key,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost,gross_profit
346,225,20210205,225,38,2,1,68.0,0.0,68.0,23.07,23.07,44.93
347,225,20210205,225,3,2,1,28.0,0.0,28.0,10.1,10.1,17.9
348,226,20210206,226,18,5,1,32.0,0.2097,25.29,11.74,11.74,13.55
349,226,20210206,226,2,5,1,28.0,0.2097,22.13,9.75,9.75,12.38
350,226,20210206,226,27,5,2,58.0,0.2097,91.67,20.82,41.64,50.03
351,227,20210206,227,47,5,2,95.0,0.0,190.0,28.18,56.36,133.64
352,228,20210206,228,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
353,229,20210206,229,45,1,1,95.0,0.2181,74.28,29.45,29.45,44.83
354,229,20210206,229,19,1,1,46.0,0.2181,35.97,16.09,16.09,19.88
355,230,20210206,230,7,1,1,42.0,0.0,42.0,13.77,13.77,28.23
356,231,20210206,231,53,1,1,26.0,0.1969,20.88,10.62,10.62,10.26
357,231,20210206,231,40,1,2,68.0,0.1969,109.23,23.47,46.94,62.29
358,231,20210206,231,53,1,1,26.0,0.1969,20.88,10.62,10.62,10.26
359,232,20210206,232,23,2,1,46.0,0.0,46.0,16.29,16.29,29.71
360,233,20210206,233,32,1,1,78.0,0.0,78.0,26.05,26.05,51.95
361,234,20210206,234,52,5,1,26.0,0.0,26.0,10.02,10.02,15.98
362,235,20210206,235,40,4,1,68.0,0.0,68.0,23.47,23.47,44.53
363,235,20210206,235,3,4,1,28.0,0.0,28.0,10.1,10.1,17.9
364,236,20210206,236,31,4,1,78.0,0.0,78.0,25.53,25.53,52.47
365,237,20210207,237,47,2,2,95.0,0.0,190.0,28.18,56.36,133.64
366,237,20210207,237,16,2,1,32.0,0.0,32.0,11.9,11.9,20.1
367,238,20210207,238,33,2,2,78.0,0.0,156.0,24.55,49.1,106.9
368,239,20210207,239,15,4,1,32.0,0.1907,25.9,12.11,12.11,13.79
369,239,20210207,239,51,4,1,26.0,0.1907,21.04,10.17,10.17,10.87
370,239,20210207,239,41,4,1,68.0,0.1907,55.03,22.99,22.99,32.04
371,240,20210207,240,25,3,1,58.0,0.0,58.0,21.36,21.36,36.64
372,240,20210207,240,27,3,1,58.0,0.0,58.0,20.82,20.82,37.18
373,241,20210207,241,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
374,241,20210207,241,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
375,242,20210207,242,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
376,243,20210207,243,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
377,243,20210207,243,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
378,243,20210207,243,43,1,1,95.0,0.0,95.0,29.07,29.07,65.93
379,244,20210207,244,43,5,1,95.0,0.2328,72.89,29.07,29.07,43.82
380,244,20210207,244,13,5,1,32.0,0.2328,24.55,12.3,12.3,12.25
381,245,20210208,245,53,3,1,26.0,0.0,26.0,10.62,10.62,15.38
382,246,20210208,246,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
383,247,20210208,247,46,1,1,95.0,0.0,95.0,29.37,29.37,65.63
384,247,20210208,247,15,1,1,32.0,0.0,32.0,12.11,12.11,19.89
385,248,20210208,248,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
386,249,20210208,249,31,1,1,78.0,0.0,78.0,25.53,25.53,52.47
387,250,20210208,250,16,2,1,32.0,0.0,32.0,11.9,11.9,20.1
388,250,20210208,250,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
389,250,20210208,250,30,2,2,58.0,0.0,116.0,21.2,42.4,73.6
390,251,20210208,251,15,1,1,32.0,0.2288,24.68,12.11,12.11,12.57
391,251,20210208,251,25,1,2,58.0,0.2288,89.46,21.36,42.72,46.74
392,252,20210209,252,43,1,1,95.0,0.1288,82.76,29.07,29.07,53.69
393,253,20210209,253,7,1,1,42.0,0.0,42.0,13.77,13.77,28.23
394,254,20210209,254,37,2,2,68.0,0.0,136.0,22.37,44.74,91.26
395,255,20210209,255,45,2,2,95.0,0.0,190.0,29.45,58.9,131.1
396,256,20210209,256,37,1,1,68.0,0.0,68.0,22.37,22.37,45.63
397,256,20210209,256,43,1,1,95.0,0.0,95.0,29.07,29.07,65.93
398,257,20210209,257,55,5,1,36.0,0.0,36.0,13.18,13.18,22.82
399,258,20210209,258,38,3,1,68.0,0.0,68.0,23.07,23.07,44.93
400,258,20210209,258,26,3,1,58.0,0.0,58.0,20.35,20.35,37.65
401,259,20210210,259,25,1,2,58.0,0.1184,102.27,21.36,42.72,59.55
402,260,20210210,260,4,4,1,28.0,0.1361,24.19,9.97,9.97,14.22
403,261,20210210,261,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
404,262,20210210,262,2,5,1,28.0,0.1509,23.77,9.75,9.75,14.02
405,262,20210210,262,26,5,1,58.0,0.1509,49.25,20.35,20.35,28.9
406,262,20210210,262,13,5,1,32.0,0.1509,27.17,12.3,12.3,14.87
407,263,20210210,263,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
408,263,20210210,263,45,1,2,95.0,0.0,190.0,29.45,58.9,131.1
409,264,20210210,264,1,1,3,28.0,0.0,84.0,10.03,30.09,53.91
410,265,20210210,265,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
411,265,20210210,265,17,1,1,32.0,0.0,32.0,12.21,12.21,19.79
412,266,20210210,266,28,1,1,58.0,0.0,58.0,20.09,20.09,37.91
413,267,20210210,267,1,4,1,28.0,0.1282,24.41,10.03,10.03,14.38
414,267,20210210,267,40,4,1,68.0,0.1282,59.28,23.47,23.47,35.81
415,268,20210211,268,1,3,1,28.0,0.0,28.0,10.03,10.03,17.97
416,269,20210211,269,38,4,1,68.0,0.1701,56.43,23.07,23.07,33.36
417,270,20210211,270,52,1,1,26.0,0.0,26.0,10.02,10.02,15.98
418,271,20210211,271,25,1,1,58.0,0.0,58.0,21.36,21.36,36.64
419,272,20210211,272,7,2,2,42.0,0.0,84.0,13.77,27.54,56.46
420,273,20210211,273,2,5,1,28.0,0.1772,23.04,9.75,9.75,13.29
421,274,20210211,274,4,5,1,28.0,0.1891,22.71,9.97,9.97,12.74
422,275,20210211,275,42,5,1,68.0,0.0,68.0,23.8,23.8,44.2
423,275,20210211,275,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
424,275,20210211,275,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
425,276,20210211,276,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
426,276,20210211,276,34,5,1,78.0,0.0,78.0,24.66,24.66,53.34
427,276,20210211,276,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
428,277,20210211,277,25,2,1,58.0,0.1325,50.31,21.36,21.36,28.95
429,277,20210211,277,13,2,1,32.0,0.1325,27.76,12.3,12.3,15.46
430,277,20210211,277,16,2,2,32.0,0.1325,55.52,11.9,23.8,31.72
431,278,20210212,278,25,2,1,58.0,0.0,58.0,21.36,21.36,36.64
432,279,20210212,279,27,2,1,58.0,0.0,58.0,20.82,20.82,37.18
433,280,20210212,280,52,5,1,26.0,0.0,26.0,10.02,10.02,15.98
434,281,20210212,281,31,1,1,78.0,0.0,78.0,25.53,25.53,52.47
435,281,20210212,281,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
436,282,20210212,282,46,5,2,95.0,0.0,190.0,29.37,58.74,131.26
437,282,20210212,282,26,5,1,58.0,0.0,58.0,20.35,20.35,37.65
438,282,20210212,282,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
439,283,20210212,283,3,5,1,28.0,0.1734,23.14,10.1,10.1,13.04
440,284,20210212,284,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
441,284,20210212,284,51,1,2,26.0,0.0,52.0,10.17,20.34,31.66
442,285,20210212,285,42,2,1,68.0,0.1541,57.52,23.8,23.8,33.72
443,286,20210212,286,1,4,1,28.0,0.2163,21.94,10.03,10.03,11.91
444,287,20210212,287,12,3,1,42.0,0.0,42.0,13.98,13.98,28.02
445,288,20210212,288,54,4,1,26.0,0.1482,22.15,10.53,10.53,11.62
446,288,20210212,288,22,4,2,46.0,0.1482,78.36,15.44,30.88,47.48
447,288,20210212,288,7,4,1,42.0,0.1482,35.77,13.77,13.77,22.0
448,289,20210212,289,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
449,289,20210212,289,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
450,290,20210212,290,10,3,3,42.0,0.0,126.0,13.38,40.14,85.86
451,291,20210213,291,37,1,1,68.0,0.0,68.0,22.37,22.37,45.63
452,292,20210213,292,26,1,1,58.0,0.0,58.0,20.35,20.35,37.65
453,292,20210213,292,29,1,1,58.0,0.0,58.0,20.28,20.28,37.72
454,293,20210213,293,5,1,1,28.0,0.0,28.0,9.46,9.46,18.54
455,294,20210213,294,5,1,1,28.0,0.0,28.0,9.46,9.46,18.54
456,295,20210214,295,27,1,1,58.0,0.0,58.0,20.82,20.82,37.18
457,295,20210214,295,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
458,296,20210214,296,33,1,1,78.0,0.0,78.0,24.55,24.55,53.45
459,296,20210214,296,25,1,1,58.0,0.0,58.0,21.36,21.36,36.64
460,297,20210214,297,33,4,1,78.0,0.0,78.0,24.55,24.55,53.45
461,298,20210214,298,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
462,299,20210214,299,33,2,1,78.0,0.0,78.0,24.55,24.55,53.45
463,299,20210214,299,37,2,1,68.0,0.0,68.0,22.37,22.37,45.63
464,300,20210214,300,1,2,2,28.0,0.0,56.0,10.03,20.06,35.94
465,301,20210215,301,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
466,302,20210215,302,37,1,1,68.0,0.0,68.0,22.37,22.37,45.63
467,303,20210216,303,34,3,1,78.0,0.0,78.0,24.66,24.66,53.34
468,303,20210216,303,38,3,1,68.0,0.0,68.0,23.07,23.07,44.93
469,304,20210216,304,36,2,2,78.0,0.2076,123.61,24.23,48.46,75.15
470,304,20210216,304,28,2,1,58.0,0.2076,45.96,20.09,20.09,25.87
471,304,20210216,304,34,2,1,78.0,0.2076,61.8,24.66,24.66,37.14
472,305,20210216,305,44,1,1,95.0,0.0,95.0,27.97,27.97,67.03
473,306,20210216,306,29,1,1,58.0,0.0,58.0,20.28,20.28,37.72
474,307,20210216,307,50,2,1,26.0,0.0,26.0,10.12,10.12,15.88
475,307,20210216,307,52,2,2,26.0,0.0,52.0,10.02,20.04,31.96
476,308,20210216,308,34,1,1,78.0,0.1852,63.56,24.66,24.66,38.9
477,309,20210216,309,4,5,1,28.0,0.1496,23.81,9.97,9.97,13.84
478,310,20210217,310,29,1,1,58.0,0.0,58.0,20.28,20.28,37.72
479,310,20210217,310,33,1,1,78.0,0.0,78.0,24.55,24.55,53.45
480,311,20210217,311,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
481,311,20210217,311,26,1,2,58.0,0.0,116.0,20.35,40.7,75.3
482,312,20210217,312,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
483,312,20210217,312,57,5,1,36.0,0.0,36.0,12.92,12.92,23.08
484,313,20210217,313,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
485,314,20210217,314,1,5,1,28.0,0.1612,23.49,10.03,10.03,13.46
486,315,20210218,315,38,1,1,68.0,0.119,59.91,23.07,23.07,36.84
487,316,20210218,316,36,4,2,78.0,0.0,156.0,24.23,48.46,107.54
488,316,20210218,316,12,4,1,42.0,0.0,42.0,13.98,13.98,28.02
489,317,20210218,317,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
490,318,20210218,318,28,2,3,58.0,0.2424,131.82,20.09,60.27,71.55
491,319,20210218,319,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
492,320,20210218,320,51,2,1,26.0,0.2015,20.76,10.17,10.17,10.59
493,321,20210218,321,4,2,3,28.0,0.0,84.0,9.97,29.91,54.09
494,321,20210218,321,21,2,1,46.0,0.0,46.0,16.0,16.0,30.0
495,322,20210218,322,45,2,1,95.0,0.0,95.0,29.45,29.45,65.55
496,323,20210218,323,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
497,324,20210218,324,26,3,1,58.0,0.0,58.0,20.35,20.35,37.65
498,325,20210219,325,40,3,1,68.0,0.1316,59.05,23.47,23.47,35.58
499,326,20210219,326,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
500,327,20210219,327,49,1,2,26.0,0.0,52.0,10.54,21.08,30.92
501,328,20210219,328,44,1,1,95.0,0.1405,81.65,27.97,27.97,53.68
502,328,20210219,328,57,1,3,36.0,0.1405,92.82,12.92,38.76,54.06
503,329,20210220,329,23,1,1,46.0,0.0,46.0,16.29,16.29,29.71
504,329,20210220,329,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
505,330,20210220,330,26,1,1,58.0,0.1846,47.29,20.35,20.35,26.94
506,331,20210220,331,5,1,1,28.0,0.1893,22.7,9.46,9.46,13.24
507,332,20210220,332,45,2,1,95.0,0.0,95.0,29.45,29.45,65.55
508,332,20210220,332,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
509,333,20210220,333,1,5,2,28.0,0.1845,45.67,10.03,20.06,25.61
510,333,20210220,333,43,5,2,95.0,0.1845,154.94,29.07,58.14,96.8
511,334,20210220,334,54,5,1,26.0,0.0,26.0,10.53,10.53,15.47
512,334,20210220,334,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
513,335,20210220,335,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
514,336,20210220,336,37,2,3,68.0,0.0,204.0,22.37,67.11,136.89
515,336,20210220,336,35,2,1,78.0,0.0,78.0,24.89,24.89,53.11
516,337,20210220,337,30,2,3,58.0,0.2337,133.33,21.2,63.6,69.73
517,338,20210220,338,26,2,1,58.0,0.0,58.0,20.35,20.35,37.65
518,339,20210221,339,36,3,1,78.0,0.0,78.0,24.23,24.23,53.77
519,340,20210221,340,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
520,340,20210221,340,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
521,340,20210221,340,3,2,1,28.0,0.0,28.0,10.1,10.1,17.9
522,341,20210221,341,32,1,3,78.0,0.0,234.0,26.05,78.15,155.85
523,342,20210221,342,46,1,1,95.0,0.1994,76.06,29.37,29.37,46.69
524,343,20210221,343,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
525,344,20210221,344,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
526,345,20210221,345,43,4,1,95.0,0.0,95.0,29.07,29.07,65.93
527,346,20210221,346,33,5,1,78.0,0.0,78.0,24.55,24.55,53.45
528,346,20210221,346,34,5,1,78.0,0.0,78.0,24.66,24.66,53.34
529,347,20210221,347,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
530,348,20210221,348,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
531,349,20210221,349,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
532,349,20210221,349,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
533,350,20210222,350,45,1,1,95.0,0.0,95.0,29.45,29.45,65.55
534,351,20210222,351,52,1,2,26.0,0.0,52.0,10.02,20.04,31.96
535,351,20210222,351,20,1,1,46.0,0.0,46.0,15.82,15.82,30.18
536,351,20210222,351,49,1,1,26.0,0.0,26.0,10.54,10.54,15.46
537,352,20210222,352,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
538,353,20210222,353,35,3,2,78.0,0.0,156.0,24.89,49.78,106.22
539,354,20210222,354,32,5,1,78.0,0.0,78.0,26.05,26.05,51.95
540,355,20210222,355,5,2,1,28.0,0.0,28.0,9.46,9.46,18.54
541,355,20210222,355,26,2,1,58.0,0.0,58.0,20.35,20.35,37.65
542,356,20210223,356,42,1,1,68.0,0.0,68.0,23.8,23.8,44.2
543,357,20210223,357,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
544,358,20210223,358,21,5,1,46.0,0.0,46.0,16.0,16.0,30.0
545,358,20210223,358,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
546,359,20210223,359,12,5,3,42.0,0.0,126.0,13.98,41.94,84.06
547,360,20210223,360,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
548,361,20210223,361,45,2,1,95.0,0.0,95.0,29.45,29.45,65.55
549,362,20210223,362,14,1,1,32.0,0.0,32.0,12.47,12.47,19.53
550,363,20210223,363,34,1,1,78.0,0.1617,65.39,24.66,24.66,40.73
551,363,20210223,363,37,1,1,68.0,0.1617,57.01,22.37,22.37,34.64
552,364,20210223,364,16,2,1,32.0,0.0,32.0,11.9,11.9,20.1
553,364,20210223,364,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
554,365,20210223,365,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
555,366,20210223,366,41,1,1,68.0,0.0,68.0,22.99,22.99,45.01
556,366,20210223,366,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
557,367,20210224,367,25,2,2,58.0,0.1682,96.49,21.36,42.72,53.77
558,368,20210224,368,25,2,1,58.0,0.0,58.0,21.36,21.36,36.64
559,368,20210224,368,34,2,1,78.0,0.0,78.0,24.66,24.66,53.34
560,369,20210224,369,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
561,369,20210224,369,11,1,2,42.0,0.0,84.0,13.28,26.56,57.44
562,370,20210224,370,6,1,1,28.0,0.0,28.0,10.2,10.2,17.8
563,371,20210224,371,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
564,372,20210225,372,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
565,372,20210225,372,30,5,3,58.0,0.0,174.0,21.2,63.6,110.4
566,373,20210225,373,52,5,1,26.0,0.0,26.0,10.02,10.02,15.98
567,374,20210225,374,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
568,374,20210225,374,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
569,375,20210225,375,25,5,2,58.0,0.0,116.0,21.36,42.72,73.28
570,375,20210225,375,21,5,2,46.0,0.0,92.0,16.0,32.0,60.0
571,375,20210225,375,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
572,376,20210225,376,18,1,1,32.0,0.1567,26.99,11.74,11.74,15.25
573,377,20210225,377,45,5,3,95.0,0.0,285.0,29.45,88.35,196.65
574,378,20210225,378,32,5,1,78.0,0.0,78.0,26.05,26.05,51.95
575,379,20210225,379,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
576,380,20210225,380,3,2,1,28.0,0.0,28.0,10.1,10.1,17.9
577,380,20210225,380,3,2,1,28.0,0.0,28.0,10.1,10.1,17.9
578,380,20210225,380,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
579,381,20210225,381,6,1,1,28.0,0.0,28.0,10.2,10.2,17.8
580,382,20210225,382,38,1,1,68.0,0.0,68.0,23.07,23.07,44.93
581,382,20210225,382,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
582,383,20210225,383,41,2,1,68.0,0.0,68.0,22.99,22.99,45.01
583,384,20210225,384,31,1,1,78.0,0.0,78.0,25.53,25.53,52.47
584,384,20210225,384,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
585,384,20210225,384,5,1,2,28.0,0.0,56.0,9.46,18.92,37.08
586,385,20210225,385,52,1,1,26.0,0.0,26.0,10.02,10.02,15.98
587,385,20210225,385,8,1,2,42.0,0.0,84.0,13.8,27.6,56.4
588,386,20210225,386,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
589,387,20210226,387,43,1,1,95.0,0.0,95.0,29.07,29.07,65.93
590,387,20210226,387,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
591,387,20210226,387,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
592,388,20210226,388,28,1,1,58.0,0.1782,47.67,20.09,20.09,27.58
593,389,20210226,389,28,5,1,58.0,0.1604,48.7,20.09,20.09,28.61
594,390,20210226,390,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
595,391,20210226,391,14,4,1,32.0,0.1722,26.49,12.47,12.47,14.02
596,392,20210226,392,15,4,1,32.0,0.1212,28.12,12.11,12.11,16.01
597,392,20210226,392,9,4,1,42.0,0.1212,36.91,12.97,12.97,23.94
598,393,20210226,393,36,1,1,78.0,0.0,78.0,24.23,24.23,53.77
599,393,20210226,393,38,1,2,68.0,0.0,136.0,23.07,46.14,89.86
600,394,20210226,394,33,1,1,78.0,0.1388,67.18,24.55,24.55,42.63
601,394,20210226,394,26,1,1,58.0,0.1388,49.95,20.35,20.35,29.6
602,395,20210227,395,50,1,2,26.0,0.1619,43.58,10.12,20.24,23.34
603,396,20210227,396,50,1,2,26.0,0.0,52.0,10.12,20.24,31.76
604,396,20210227,396,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
605,397,20210227,397,2,3,1,28.0,0.0,28.0,9.75,9.75,18.25
606,398,20210227,398,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
607,399,20210227,399,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
608,399,20210227,399,37,5,2,68.0,0.0,136.0,22.37,44.74,91.26
609,400,20210227,400,19,5,2,46.0,0.1641,76.9,16.09,32.18,44.72
610,401,20210227,401,28,3,2,58.0,0.1549,98.03,20.09,40.18,57.85
611,402,20210227,402,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
612,402,20210227,402,47,1,1,95.0,0.0,95.0,28.18,28.18,66.82
613,403,20210228,403,25,4,1,58.0,0.0,58.0,21.36,21.36,36.64
614,404,20210228,404,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
615,405,20210228,405,50,1,1,26.0,0.0,26.0,10.12,10.12,15.88
616,406,20210228,406,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
617,407,20210228,407,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
618,408,20210228,408,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
619,409,20210228,409,27,5,1,58.0,0.1305,50.43,20.82,20.82,29.61
620,409,20210228,409,29,5,1,58.0,0.1305,50.43,20.28,20.28,30.15
621,410,20210228,410,14,5,2,32.0,0.0,64.0,12.47,24.94,39.06
622,410,20210228,410,12,5,1,42.0,0.0,42.0,13.98,13.98,28.02
623,410,20210228,410,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
624,411,20210228,411,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
625,412,20210228,412,31,1,1,78.0,0.0,78.0,25.53,25.53,52.47
626,412,20210228,412,42,1,1,68.0,0.0,68.0,23.8,23.8,44.2
627,413,20210301,413,26,1,2,58.0,0.0,116.0,20.35,40.7,75.3
628,413,20210301,413,13,1,2,32.0,0.0,64.0,12.3,24.6,39.4
629,414,20210301,414,30,1,1,58.0,0.0,58.0,21.2,21.2,36.8
630,415,20210301,415,44,1,1,95.0,0.1078,84.76,27.97,27.97,56.79
631,415,20210301,415,38,1,1,68.0,0.1078,60.67,23.07,23.07,37.6
632,416,20210301,416,15,2,1,32.0,0.0,32.0,12.11,12.11,19.89
633,417,20210301,417,14,1,1,32.0,0.0,32.0,12.47,12.47,19.53
634,417,20210301,417,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
635,418,20210301,418,14,4,1,32.0,0.0,32.0,12.47,12.47,19.53
636,419,20210302,419,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
637,419,20210302,419,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
638,419,20210302,419,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
639,420,20210302,420,3,3,1,28.0,0.1531,23.71,10.1,10.1,13.61
640,421,20210302,421,17,2,1,32.0,0.2255,24.79,12.21,12.21,12.58
641,421,20210302,421,2,2,3,28.0,0.2255,65.06,9.75,29.25,35.81
642,422,20210302,422,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
643,423,20210302,423,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
644,423,20210302,423,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
645,423,20210302,423,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
646,424,20210302,424,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
647,425,20210302,425,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
648,425,20210302,425,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
649,425,20210302,425,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
650,426,20210302,426,30,5,1,58.0,0.0,58.0,21.2,21.2,36.8
651,427,20210303,427,46,2,1,95.0,0.0,95.0,29.37,29.37,65.63
652,428,20210303,428,16,2,2,32.0,0.0,64.0,11.9,23.8,40.2
653,428,20210303,428,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
654,429,20210303,429,38,1,1,68.0,0.0,68.0,23.07,23.07,44.93
655,429,20210303,429,43,1,1,95.0,0.0,95.0,29.07,29.07,65.93
656,430,20210303,430,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
657,431,20210303,431,31,5,2,78.0,0.0,156.0,25.53,51.06,104.94
658,431,20210303,431,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
659,432,20210303,432,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
660,433,20210304,433,18,4,1,32.0,0.0,32.0,11.74,11.74,20.26
661,434,20210304,434,14,4,1,32.0,0.0,32.0,12.47,12.47,19.53
662,435,20210304,435,34,1,1,78.0,0.0,78.0,24.66,24.66,53.34
663,436,20210304,436,2,2,1,28.0,0.245,21.14,9.75,9.75,11.39
664,437,20210304,437,5,2,1,28.0,0.0,28.0,9.46,9.46,18.54
665,438,20210304,438,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
666,439,20210305,439,27,1,1,58.0,0.0,58.0,20.82,20.82,37.18
667,440,20210305,440,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
668,440,20210305,440,44,1,1,95.0,0.0,95.0,27.97,27.97,67.03
669,441,20210305,441,16,4,2,32.0,0.0,64.0,11.9,23.8,40.2
670,441,20210305,441,5,4,1,28.0,0.0,28.0,9.46,9.46,18.54
671,442,20210305,442,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
672,443,20210305,443,57,5,1,36.0,0.0,36.0,12.92,12.92,23.08
673,443,20210305,443,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
674,444,20210305,444,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
675,445,20210305,445,41,4,1,68.0,0.0,68.0,22.99,22.99,45.01
676,445,20210305,445,45,4,1,95.0,0.0,95.0,29.45,29.45,65.55
677,446,20210305,446,50,2,1,26.0,0.0,26.0,10.12,10.12,15.88
678,447,20210305,447,38,2,1,68.0,0.0,68.0,23.07,23.07,44.93
679,448,20210305,448,16,2,2,32.0,0.0,64.0,11.9,23.8,40.2
680,449,20210305,449,37,4,1,68.0,0.0,68.0,22.37,22.37,45.63
681,449,20210305,449,23,4,1,46.0,0.0,46.0,16.29,16.29,29.71
682,449,20210305,449,31,4,1,78.0,0.0,78.0,25.53,25.53,52.47
683,450,20210305,450,5,1,1,28.0,0.1071,25.0,9.46,9.46,15.54
684,450,20210305,450,25,1,1,58.0,0.1071,51.79,21.36,21.36,30.43
685,450,20210305,450,16,1,1,32.0,0.1071,28.57,11.9,11.9,16.67
686,451,20210306,451,38,4,1,68.0,0.0,68.0,23.07,23.07,44.93
687,451,20210306,451,4,4,1,28.0,0.0,28.0,9.97,9.97,18.03
688,452,20210306,452,8,1,1,42.0,0.0,42.0,13.8,13.8,28.2
689,452,20210306,452,7,1,3,42.0,0.0,126.0,13.77,41.31,84.69
690,453,20210306,453,14,1,1,32.0,0.0,32.0,12.47,12.47,19.53
691,454,20210306,454,4,1,1,28.0,0.1399,24.08,9.97,9.97,14.11
